Name,DetailedInfo,SupportInfo,Target,HowtoRegister,URL,Category1,Category2,Category3,toktokid
의료급여(의료급여대지급금지원),"의료급여 수급권자의 의료비를 지원하여 저소득층 국민보건 향상과
사회복지 증진에 기여합니다.","의료급여 2종 수급자가 의료급여 기관에 입원하여 발생한 급여비용 중 본인부담금이 20만원을 초과한 경우, 수급권자 본인 또는 부양 의무자의 신청에 의해 보장 기관이 승인한 금액을 지원합니다.","2종 의료급여 수급권자에게 지원합니다.
비급여항목은 지원대상이 아닙니다.","시/군/구청에 방문하여 신청합니다.",http://bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=10&searchCtgId=072&welInfSno=316&pageGb=1&domainName=&firstIndex=0&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=02&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=,저소득층,기초생활수급,의료,159
"저소득층 본인부담금 경감","저소득층의 본인부담금을 경감하여 서비스를 이용하는 부담을 줄입니다.","본인부담금 60% 또는 40%를 지원합니다.","본인부담금 100분의 60을 감경하는자는 아래와 같습니다.
의료급여법 제3조제1항제2호부터 제9호까지의 규정에 따른 수급자
국민건강보험법 시행규칙 제15조에 따라 국민건강보험공단으로부터 건강보험 본인부담액 경감 인정을 받은 자
천재지변 등 보건복지부령으로 정하는 사유로 인하여 생계가 곤란한 자
국민건강보험법 제69조 제4항 및 제5항의 월별 보험료액이 국민건강보험 가입자 종류별 및 가입자 수별 보험료 순위 0~25% 이하에 해당되며, 직장가입자는 재산이 일정 기준 이하인 자
본인부담금의 100분의 40을 감경하는 자는 아래와 같습니다.
국민건강보험법 제69조제4항 및 제5항의 월별 보험료액이 국민건강보험 가입자 종류별 및 가입자수별 보험료 순위 25% 초과~50% 이하에 해당되며, 직장가입자는 재산이 일정기준 이하인 자","국민보험공단을 방문하거나 우편, 인터넷 등으로 신청합니다.",http://bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=10&searchCtgId=072&welInfSno=346&pageGb=1&domainName=&firstIndex=0&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=02&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=,저소득층,기초생활수급,NULL,160
평생교육바우처,"만 25세 이상 저소득층 성인이 평생교육 기회를 가질 수 있도록 바우처를 지원합니다.","1인당 연간 35만 원 이내에서 평생교육바우처를 지원합니다.
※ 7월부터 약 3개월간 바우처를 활용하여 학습비용 결제 가능
학점취득 교육 : 학점은행제 과정(직업능력향상교육 등), 초·중등 학력인정 교육과정, 고등교육 학력인정 교육과정
학력취득 목적 외 교육 : 문화예술교육, 교양교육, 시민참여 교육 등
평생교육 바우처는 평생교육강좌 수강료 및 수강에 필요한 교재비 및 재료비에 사용가능합니다.
바우처를 신청할 수 있는 평생교육기관 및 수강 가능한 평생교육 프로그램은 ‘평생교육 바우처 지원시스템’이나 국가평생학습포털 ‘늘배움’을 통해 확인 가능합니다.","기초생활수급자 및 차상위 계층, 기준중위소득 65%이하의 성인에게 지원합니다.","‘평생교육 바우처 지원시스템’을 통해 온라인으로 신청합니다.",http://bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=10&searchCtgId=072&welInfSno=16439&pageGb=1&domainName=&firstIndex=0&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=02&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=,저소득층,기초생활수급,NULL,161
에너지바우처,"에너지 취약계층에 에너지바우처(난방카드)를 지급하여 저소득층의 에너지 비용 부담 완화 및 에너지 접근성을 높이고, 동절기의 난방에너지 구입을 지원하는 제도입니다.","여름(7~9월)에는 전기 요금 차감을, 겨울(10월~익년4월)에는 전기·도시가스·지역난방·등유·연탄·LPG 중 한 가지를 선택하여 구입할 수 있 전자바우처(이용권)를 지급합니다.
지원액은 가구원수에 따라 3단계로 차등 지급합니다.
전자바우처(이용권)는 체크카드, 신용카드, 전용카드(기명식 선불카드와 유사한 형태) 방식의 실물카드와 요금 차감방식의 가상카드로 구성되어 있습니다.","생계급여 수급자 또는 의료급여 수급자이면서 수급자 본인 또는 주민등록표상의 가구원 중에 노인(65세 이상), 영유아(만 6세 미만), 장애인, 임산부, 중증질환자, 희귀질환자, 중증난치질환자, 한부모가족, 소년소녀가정(가정위탁보호아동 포함) 중 어느 하나에 해당하는 가구원을 1인 이상 포함한 경우에 지원합니다.","관할 거주지 읍면동 주민센터에 방문하여 신청합니다.",http://bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=10&searchCtgId=072&welInfSno=12393&pageGb=1&domainName=&firstIndex=0&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=02&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=,저소득층,기초생활수급,난방비,162
"기존주택 매입임대주택 지원사업","저소득층의 주거안정을 위해 다가구 주택 등을 매입하여 임대합니다.","도심내 최저소득계층이 현 생활권에서 저렴한 주거비 부담으로 거주할 수 있도록 공공주택사업자가 다가구주택 등 기존주택을 매입하여 개보수하거나 개량한 후 임대합니다.","일반 매입임대주택' 입주대상은 입주자 선정기준일에 해당 사업대상지역에 주민등록이 등재된 무주택세대구성원이며 우선순위는 다음과 같습니다.
1순위 : 생계·의료급여 수급자, 한부모가족, 수급권자 및 차상위계층 중 최저주거기준에 미달하거나 소득 대비 임차료 비율이 30%이상인 자, 국민기초생활보장법 제2조제1호 또는 제10호에 해당하는 65세 이상인 자, 장애인등록증이 교부된 자 중 전년도 도시근로자 가구당 월평균소득*의 70% 이하인 자, 아동복지시설 퇴소자(퇴소한지 5년 이내) 중 월평균소득 70% 이하인 자
* 해당세대의 월평균소득이 전년도 도시근로자 가구원수(태아 포함) 별 가구당 월평균 소득
2순위 : 월평균소득 50% 이하인 자, 장애인등록증이 교부된 자 중 월평균소득 100% 이하인 자
3순위 : 월평균소득 70% 이하인 자로서 시장 등이 선정하는 자(5인이상 가구 및 다자녀가구 또는 시장등이 해당물량의 30% 이내에서 입주자를 별도로 선정한 경우에만 해당)
'청년 매입임대주택' 입주대상은 무주택자 청년(19세~39세)이며 우선순위는 다음과 같습니다.
1순위 : 국민기초생활보장법 제7조에 따른 생계,주거,의료급여 중 어느 하나에 해당하는 급여를 받는 수급자의 가구, 한부모가족지원법 시행규칙 제3조에 따라 여성가족부장관이 정하는 기준에 해당하는 한부모가족, 국민기초생활보장법 제2조제10호에 해당하는 가구
2순위 : 본인과 부모의 월평균 소득이 전년도 도시근로자 가구당 월평균 소득 100% 이하이고 본인과 부모의 자산이 규칙 제13조제2항에 따라 국토교통부장관이 정하는 국민임대주택의 자산기준을 충족하는 청년
3순위 : 제1순위 및 제2순위에 해당하지 아니하는 사람 중 본인의 전월평균 소득이 도시근로자 가구당 월평균 소득 100% 이하이고 규칙 제13조제2항에 따라 국토교통부장관이 정하는 행복주택(청년)의 자산기준을 충족하는 청년
'신혼부부 매입임대주택Ⅰ'의 입주대상은 무주택세대구성원으로서 해당 세대의 월평균 소득이 전년도 도시근로자 가구당 월평균 소득의 70%(배우자가 소득이 있는 경우에는 90%) 이하이고 규칙 제13조제2항에 따라 국토교통부장관이 정하는 국민임대주택의 자산기준을 충족하는 신혼부부, 예비 신혼부부, 6세 이하 자녀가 있는 한부모가족 혹은 혼인가구인 경우이며 우선순위는 다음과 같습니다.
제1순위 : 임신 중*·입양(입양신고일 기준)하여 자녀**가 있는 신혼부부, 예비 신혼부부 및 6세 이하 자녀가 있는 한부모가족
* 임신진단서 혹은 자녀의 기본증명서상 출생신고일 기준으로 확인
** 태아를 포함하며 「민법」상 미성년자로 한정
제2순위 : 자녀가 없는 신혼부부, 예비 신혼부부
제3순위 : 제1순위와 제2순위에 해당하지 아니하는 사람 중 6세 이하 자녀가 있는 혼인 가구
'신혼부부 매입임대주택Ⅱ'의 입주대상은 무주택세대구성원으로서 해당 세대의 월평균 소득이 전년도 도시근로자 가구당 월평균 소득의 100%(배우자가 소득이 있는 경우에는 120%) 이하이고 규칙 제13조제2항에 따라 국토교통부장관이 정하는 국민임대주택의 자산기준을 충족하는 신혼부부, 예비 신혼부부, 6세 이하 자녀가 있는 한부모가족 혹은 혼인가구인 경우이며 우선순위는 다음과 같습니다.
제1순위 : 임신 중이거나 출산·입양하여 자녀가 있는 신혼부부, 예비 신혼부부 및 6세 이하 자녀가 있는 한부모가족
제2순위 : 자녀가 없는 신혼부부, 예비 신혼부부
제3순위 : 제1순위와 제2순위에 해당하지 아니하는 사람 중 6세 이하 자녀가 있는 혼인 가구
* 보다 자세한 지원내용은 "기존주택 매입임대주택 업무처리지침(국토부 훈령 제1281호)"에서 확인 가능","거주지 관할 읍/면/동 주민센터에 매입승인 신청",http://bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=10&searchCtgId=072&welInfSno=226&pageGb=1&domainName=&firstIndex=0&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=02&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=,저소득층,기초생활수급,주거,163
"자활근로(기초, 차상위)","생계·의료·주거·교육급여 수급자 및 저소득층에게 근로기회를 제공하여
자립할 수 있도록 돕습니다.","시장진입형(기술·자격자)에 참여하면 1일 8시간, 주 5일 근무, 급여 56,110원(60,110원)의 일자리를 지원합니다.
사회서비스형(기술·자격자)에 참여하면 1일 8시간, 주 5일 근무, 급여 49,120원(53,120원)의 일자리를 지원합니다.
근로유지형은 1일 5시간, 주 5일 근무, 급여 28,810원의 일자리를 지원합니다.","국민기초생활보장법에 따른 수급자 및 차상위 계층을 지원합니다.","읍/면/동 주민센터에 방문하여 서비스를 신청합니다.",http://bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=10&searchCtgId=072&welInfSno=285&pageGb=1&domainName=&firstIndex=10&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=02&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=,저소득층,기초생활수급,근로,164
아동통합서비스지원(드림스타트사업),"취약계층 아동에게 맞춤형 통합서비스를 제공하여
건강한 성장과 발달을 도모하고 공평한 출발 기회를 보장함으로써
건강하고 행복한 사회구성원으로 성장할 수 있도록 지원합니다.","가정 방문을 통해 서비스 대상 아동을 발굴하여 통합적으로 사례를 관리하는 기본 서비스를 지원합니다.
아동발달 영역별(신체/건강, 인지/언어, 정서/행동, 부모의 양육) 목표를 달성하기 위해 모든 드림스타트 사례관리 대상자에게 아래와 같은 필수 서비스를 제공합니다.
아동: 건강검진(성장발달 스크리닝 포함), 예방접종, 영양 교육, 응급처치 교육, 아동권리 교육, 인터넷 중독 예방 교육, 소방 및 안전 교육, 학대 및 (성)폭력 예방 교육(총 8종)
임산부: 산전 및 산후 검진, 예비부모 교육(총 2종)
부모: 자녀발달 및 양육 교육(총 1종)
시정 결과에 따라 대상자별로 지원하는 맞춤형 서비스를 지원합니다.
물품 지원 및 후원자 연계 등의 기타 서비스를 지원합니다.","0세(임산부)이상 만 12세(초등학생 이하) 아동 및 가족이 대상입니다.
만 13세 이상의 초등학교 재학 아동 포함
수급자 및 차상위계층 가정, 보호대상한부모가정(조손가정 포함), 학대 및 성폭력피해아동 등에 대한 우선지원 원칙","시/군/구청에 방문하거나 전화 또는 우편 및 인터넷 등으로 신청합니다.",http://bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=10&searchCtgId=072&welInfSno=301&pageGb=1&domainName=&firstIndex=10&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=02&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=,저소득층,기초생활수급,아동,165
"주거급여(맞춤형 급여)","주거안정과 주거생활 향상을 위하여 일정 소득 이하 국민에게 주거급여를 지원합니다.","주거급여 수급자에게 주거안정에 필요한 실제임차료와 수선유지비 등을 포함하여 주거급여를 지급합니다.
임차가구는 전월세비용을 지원하고, 자가가구는 낡은 집을 고쳐드립니다.
임차가구 : 지역 및 가족 수에 따라 산정한 기준임대료를 상한으로 실제임차료(월임차료+보증금 환산액(연 4% 적용)을 지원
주택개량 이외의 별도의 현금지원은 하지 않습니다.
소득인정액이 ①생계급여 선정기준 이하인 경우 수선비용의 100%, ② 생계급여 선정기준 초과~중위소득 35% 이하인 경우 수선비용의 90%, ③ 중위소득 35% 초과~중위소득 45% 이하인 경우 수선비용의 80%를 지원합니다.
육로로 통행이 불가능한 도서지역(제주도 본섬 제외)의 경우, 위 수선비용을 10%가산합니다.
","소득인정액 기준 이하의 가구가 안정된 주거생활을 할 수 있도록 실제임차료, 유지수선비 등을 지원합니다.
주거급여가 불필요하거나, 타 법령 등에 의하여 주거를 제공받고 있는 수급자에 대해서는 주거급여를 지급하지 않습니다.","읍/면/동 주민센터에 방문하여 신청합니다.
서비스 신청시, 가족의 금융정보 제공동의가 온라인신청(online.bokjiro.go.kr)으로도 가능합니다.",http://bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=10&searchCtgId=072&welInfSno=282&pageGb=1&domainName=&firstIndex=10&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=02&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=,저소득층,기초생활수급,주거,166
"지역자활센터 운영","근로 능력이 있는 저소득층에게 체계적, 집중적인 자활 서비스를 제공하여
자활 의욕을 고취하고 자립 능력을 높입니다.","지역자활센터를 운영하는데 필요한 인건비, 관리운영비, 사업비를 지원합니다.","지역자활센터 중 지역사회복지사업 및 자활지원사업의 수행능력과 경험 등이 있는 사회복지법인 등 비영리법인과 단체*를 지원합니다.
* 비영리민간단체지원에 관한 법률 2조에 등록된 단체로 정관 및 규약상 해당 사업을 수행할 수 있는 단체","시/군/구청을 직접 방문하거나 우편으로 신청합니다.",http://bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=10&searchCtgId=072&welInfSno=56&pageGb=1&domainName=&firstIndex=10&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=02&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=,저소득층,기초생활수급,NULL,167
"여성청소년 생리대 바우처 지원","여성 청소년에게 생리대를 지원하여 건강하게 성장하도록 지원합니다.","생리대를 구입할 수 있는 바우처포인트(월 11,000원 , 연 최대 132천원)를 지원합니다.","자격기준 충족하는 2002.1.1~2009.12.31 출생 여성 청소년(2020년 기준)에게 지원합니다.","2020년 1월 2일부터 2020년 12월 15일까지 청소년의 주소지 관할 읍면사무소 및 동주민센터에서 신청합니다.
복지로 홈페이지 또는 모바일 앱에서 온라인신청(online.bokjiro.go.kr)을 합니다.


      ㅇ지원대상 해당 여부, 신청방법 문의 : 거주지 관할 읍면동 주민센터",http://bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=10&searchCtgId=073&welInfSno=15282&pageGb=1&domainName=&firstIndex=0&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=02&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=,저소득층,차상위계층,여성청소년,168
"차상위 본인부담 경감대상자 지원","치료가 필요한 차상위계층의 요양급여 비용 중
본인이 부담해야 하는 금액을 지원합니다.","요양기관에서 진료를 받으신 후 의료급여 당시와 유사한 수준의 본인 부담금만 부담하고 일반가입자 본인 부담금과의 차액은 국고에서 지원합니다.
대상자 중 지역 가입자에 대해서는 보험료 전액을 국고에서 지원합니다.
요양급여 비용 중 본인 부담금은 다음과 같습니다.
희귀난치성 중증 질환자의 요양급여 비용 면제(입원, 외래), 기본 식대의 20%
만성 질환자, 18세 미만인 자의 입원은 요양급여 비용의 14%, 기본 식대의 20%
만성 질환자, 18세 미만인 자의 외래진료는 요양급여 비용의 14%(정액 1,000원과 1,500원으로 지원)","희귀난치성·중증 질환자, 만성 질환자, 18세 미만인 자 중 소득인정액 기준과 부양의무자 기준(부양 요건)을 모두 갖춘 사람에게 지원합니다.
희귀난치성·중증 질환자 : 보건복지부 장관이 고시하는 희귀난치성 질환 또는 중증 질환을 가진 자
만성 질환자 : 희귀난치성 질환 또는 중증 질환 외의 질환으로 6개월 이상 치료받고 있거나, 6개월 이상 치료를 필요로 하는 자.
18세 미만인 자 : 18세가 되는 날이 속하는 해까지 지원
* 다만, 18세 이상 20세 미만의 중·고등학교 재학생은 20세가 되는 날이 속하는 달까지 인정하고, 20세가 되기 전에 중·고등학교를 졸업하는 경우에는 졸업하는 달까지 인정","읍/면/동 주민센터에 직접 방문하여 신청합니다.",http://bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=10&searchCtgId=073&welInfSno=360&pageGb=1&domainName=&firstIndex=0&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=02&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=,저소득층,차상위계층,의료,169
"기존주택 매입임대주택 지원사업","저소득층의 주거안정을 위해 다가구 주택 등을 매입하여 임대합니다.","도심내 최저소득계층이 현 생활권에서 저렴한 주거비 부담으로 거주할 수 있도록 공공주택사업자가 다가구주택 등 기존주택을 매입하여 개보수하거나 개량한 후 임대합니다.","일반 매입임대주택' 입주대상은 입주자 선정기준일에 해당 사업대상지역에 주민등록이 등재된 무주택세대구성원이며 우선순위는 다음과 같습니다.
1순위 : 생계·의료급여 수급자, 한부모가족, 수급권자 및 차상위계층 중 최저주거기준에 미달하거나 소득 대비 임차료 비율이 30%이상인 자, 국민기초생활보장법 제2조제1호 또는 제10호에 해당하는 65세 이상인 자, 장애인등록증이 교부된 자 중 전년도 도시근로자 가구당 월평균소득*의 70% 이하인 자, 아동복지시설 퇴소자(퇴소한지 5년 이내) 중 월평균소득 70% 이하인 자
* 해당세대의 월평균소득이 전년도 도시근로자 가구원수(태아 포함) 별 가구당 월평균 소득
2순위 : 월평균소득 50% 이하인 자, 장애인등록증이 교부된 자 중 월평균소득 100% 이하인 자
3순위 : 월평균소득 70% 이하인 자로서 시장 등이 선정하는 자(5인이상 가구 및 다자녀가구 또는 시장등이 해당물량의 30% 이내에서 입주자를 별도로 선정한 경우에만 해당)
'청년 매입임대주택' 입주대상은 무주택자 청년(19세~39세)이며 우선순위는 다음과 같습니다.
1순위 : 국민기초생활보장법 제7조에 따른 생계,주거,의료급여 중 어느 하나에 해당하는 급여를 받는 수급자의 가구, 한부모가족지원법 시행규칙 제3조에 따라 여성가족부장관이 정하는 기준에 해당하는 한부모가족, 국민기초생활보장법 제2조제10호에 해당하는 가구
2순위 : 본인과 부모의 월평균 소득이 전년도 도시근로자 가구당 월평균 소득 100% 이하이고 본인과 부모의 자산이 규칙 제13조제2항에 따라 국토교통부장관이 정하는 국민임대주택의 자산기준을 충족하는 청년
3순위 : 제1순위 및 제2순위에 해당하지 아니하는 사람 중 본인의 전월평균 소득이 도시근로자 가구당 월평균 소득 100% 이하이고 규칙 제13조제2항에 따라 국토교통부장관이 정하는 행복주택(청년)의 자산기준을 충족하는 청년
'신혼부부 매입임대주택Ⅰ'의 입주대상은 무주택세대구성원으로서 해당 세대의 월평균 소득이 전년도 도시근로자 가구당 월평균 소득의 70%(배우자가 소득이 있는 경우에는 90%) 이하이고 규칙 제13조제2항에 따라 국토교통부장관이 정하는 국민임대주택의 자산기준을 충족하는 신혼부부, 예비 신혼부부, 6세 이하 자녀가 있는 한부모가족 혹은 혼인가구인 경우이며 우선순위는 다음과 같습니다.
제1순위 : 임신 중*·입양(입양신고일 기준)하여 자녀**가 있는 신혼부부, 예비 신혼부부 및 6세 이하 자녀가 있는 한부모가족
* 임신진단서 혹은 자녀의 기본증명서상 출생신고일 기준으로 확인
** 태아를 포함하며 「민법」상 미성년자로 한정
제2순위 : 자녀가 없는 신혼부부, 예비 신혼부부
제3순위 : 제1순위와 제2순위에 해당하지 아니하는 사람 중 6세 이하 자녀가 있는 혼인 가구
'신혼부부 매입임대주택Ⅱ'의 입주대상은 무주택세대구성원으로서 해당 세대의 월평균 소득이 전년도 도시근로자 가구당 월평균 소득의 100%(배우자가 소득이 있는 경우에는 120%) 이하이고 규칙 제13조제2항에 따라 국토교통부장관이 정하는 국민임대주택의 자산기준을 충족하는 신혼부부, 예비 신혼부부, 6세 이하 자녀가 있는 한부모가족 혹은 혼인가구인 경우이며 우선순위는 다음과 같습니다.
제1순위 : 임신 중이거나 출산·입양하여 자녀가 있는 신혼부부, 예비 신혼부부 및 6세 이하 자녀가 있는 한부모가족
제2순위 : 자녀가 없는 신혼부부, 예비 신혼부부
제3순위 : 제1순위와 제2순위에 해당하지 아니하는 사람 중 6세 이하 자녀가 있는 혼인 가구
* 보다 자세한 지원내용은 "기존주택 매입임대주택 업무처리지침(국토부 훈령 제1281호)"에서 확인 가능

선정기준","거주지 관할 읍/면/동 주민센터에 매입승인 신청",http://bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=10&searchCtgId=073&welInfSno=226&pageGb=1&domainName=&firstIndex=0&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=02&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=,저소득층,차상위계층,주거,170
"취업성공패키지
(참여수당, 훈련참여지원수당,
취업성공수당, 저소득층 구직촉진수당)","저소득층 등 취업취약계층이 취업지원 프로그램에 성실히 참여할 수 있도록
참여수당과 훈련참여 지원수당을 지원하고,
취업에 성공한 자에게 취업성공수당을 지급합니다.","취업성공패키지에 참여하시면 다음과 같이 참여수당, 훈련참여지원수당, 취업성공수당을 지급합니다.
참여수당: 개인별 취업지원 계획 수립일 이후 프로그램 내용에 따라 1인당 최대 25만원을 참여 대상자가 신청한 날로부터 14일 이내에 지급
훈련참여지원수당: 참여기간 출석일수의 80% 이상을 수강한 경우, 1개월 기준으로 훈련일수 1일당 1만8,000원, 최대 월 28만4,000원 한도에서 참여 대상자 본인 계좌로 직접 지급(단, 훈련참여기간 중 교통비 및 식대 이외에 별도의 훈련수당을 지급 받거나 생계급여 수급자의 경우, 미지급)
취업성공수당: 취업일 기준으로 3개월 지속하여 취업한 경우 30만원, 3개월 지속하여 취업한 경우 30만원, 6개월 경과 후 40만원, 12개월 경과 후 80만원을 각각 나누어 지급하며, 최대 150만원 지급(지원사업 종료 후, 종료일로부터 3개월 이내에 취업한 경우에도 지급)
저소득층 구직촉진수당: 3단계 진입한 저소득층(만35~64세이하의 중위소득 50%이하의 저소득층) 대상 매월 30만원씩 최대 3개월 지급
* 중위소득 30%이하인 참여자 중 생계비를 지급받는 자 제외
월별 자기주도적 구직활동계획에 따른 구직활동 이행시 지급
* 자치단체 지원 구직활동비용지급 사업 등 유사사업과 중복지원 불가","참여수당, 훈련참여지원수당은 저소득층, 청년층, 중장년층을 대상으로 지원합니다.
저소득층: 18~69세의 차차상위계층 이하의 가구 구성원으로, 노숙인, 북한이탈주민, 결혼이민자, 신용회복지원자, 니트족, 위기청소년, 쪽방·비닐하우스 등 비주택거주자, 여성가장, 영세자영업자 (연간매출액 1억 5천만원 미만인 사업자),임대사업자, 비영리법인의 대표, 기타 사업소득자로서 가구원의 건강보험료를 기준으로 중위소득 60%이하인 자
※ 단, 청년층(위기청소년)의 경우 15~24세
청년층: 고졸이하 비진학 미취업자, 장기구직자(대학졸업 후 실업상태에 있는 미취업자), 고교 마지막 학년 및 대학 등 마지막학기 졸업예정자
중장년층: 만 35~69세 이하의 중위소득 100% 이하의 가구원 중 아래 해당자
① 실업급여 수급자 또는 수급 종료 이후 미취업자

② 고용보험 가입이력은 있으나 수급 요건을 충족하지 못한 미취업자

③ 고용보험 가입이력이 없더라도 신청일 기준 6개월 이상 계속 실직상태에 있는 자

④ 영세자영업자(연간매출액 1억 5천만원 미만인 사업자)
다만, 최근 1년간 매출액이 0원인 경우, 임대사업자, 창업성공수당 지급 제외 업종의 경우는 가구원의 건강보험료를 기준으로 중위소득 60% 이하의 경우 참여 가능

⑤ 임대사업자, 비영리법인의 대표, 기타 사업소득자로서 가구원의 건강보험료를 기준으로 중위소득 100%이하인 자

지원 제외 대상: 훈련참여지원수당은 지자체로부터 생계급여를 지급받는 기초생활수급자는 제외, 실업급여 수급자의 경우 실업급여와 중복해서 취업성공패키지 수당지급 불가
취업성공수당은 기초생활수급자 중 조건부수급자, 차차상위 이하 저소득층, 노숙인 등 비주택거주자, 북한이탈주민, 신용회복지원자, 결혼이민자, 위기청소년, 여성가장, 건설일용직, FTA피해실직자 등을 대상으로 지원합니다.
※ 청년층 또는 장년층 참여자는 취업성공수당 대상에서 제외","지역 고용지원센터를 방문하여 신청합니다.",http://bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=10&searchCtgId=073&welInfSno=154&pageGb=1&domainName=&firstIndex=0&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=02&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=,저소득층,차상위계층,취업,171
"복권기금 꿈사다리 장학사업","저소득층 중·고생 중 잠재력 있는 학생을 조기 발굴, 대학까지 연계 지원하는
국가 장학제도를 통해 교육의 희망사다리 기능을 강화합니다.","장학금(월 25~45만원) 바우처로 지급 및 멘토링, 교육캠프(중3, 고2), 진로컨설팅(고1, 2) 등 맞춤형 교육프로그램을 지원합니다.","역량과 잠재력 있는 저소득층 우수 중·고생 1,000명이 지원대상입니다.
「초·중등교육법」 상 학교에 재학 중인 중2~고3 학생
※ 단, 고등공민학교 및 고등기술학교 제외
국민기초생활수급자, 한부모가족지원대상자, 법정 차상위 계층
※ 단, SOS장학금 유형의 경우 「긴급복지지원법」제2조 각호 또는 이에 준하는 긴급위기 상황이 발생하여 학업 지속이 곤란한 학생 대상 선발","한국장학재단 홈페이지(한국장학재단 상담센터 http://www.kosaf.go.kr/) 에 방문하여 인터넷 신청합니다.",http://bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=10&searchCtgId=073&welInfSno=16489&pageGb=1&domainName=&firstIndex=0&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=02&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=,저소득층,차상위계층,교육,172
스포츠강좌이용권,"저소득층 청소년에게 지속적인 스포츠 활동 기회를 보장하여
체력향상과 건전한 여가활동을 지원합니다.","매월 최대 8만원 한도 내에서 스포츠 활동 강좌비를 지급합니다.
수강료가 8만원 이상인 경우, 차액은 본인 부담","생계, 의료, 주거, 교육급여 수급가구 및 차상위계층 가구*를 대상으로 지원합니다.
* 차상위 장애·자활근로·본인부담 경감·확인서 발급 대상 및 법정 한부모 지원 가구
학교·가정·성폭력 등 범죄피해가정 중에서 경찰청이 추천한 가정을 지원합니다.","지방자치단체(주민센터)에 방문하거나 온라인으로 신청합니다.",http://bokjiro.go.kr/welInfo/retrieveGvmtWelInfo.do?searchIntClId=10&searchCtgId=073&welInfSno=12394&pageGb=1&domainName=&firstIndex=40&recordCountPerPage=10&cardListTypeCd=list&welSrvTypeCd=02&searchGb=01&searchWelInfNm=&pageUnit=10&key1=list&stsfCn=,저소득층,차상위계층,체육교육,173
